ID,"Absolute URL","Relative Path",File,"Alt Text",Caption,Description,Title
1787,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/1.Det-muskulara-grundtillstandet-gpzpcb.mp3,/woocommerce_uploads/2024/02/1.Det-muskulara-grundtillstandet-gpzpcb.mp3,1.Det-muskulara-grundtillstandet-gpzpcb.mp3,,,"”Spår 1” från Okänt album (2013-01-17 10:24:30). Spår 1.","Spår 1"
1786,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/06-Forberedelse-for-en-tavling-jw1kng.mp3,/woocommerce_uploads/2024/02/06-Forberedelse-for-en-tavling-jw1kng.mp3,06-Forberedelse-for-en-tavling-jw1kng.mp3,,,"”Förberedelse för en tävling” från Mental träning golf av Lars-Eric Uneståhl. Spår 6. Genre: Alternativ musik.","Förberedelse för en tävling"
1785,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/05-Golfgladje-och-gladjegolf-lvnbdx.mp3,/woocommerce_uploads/2024/02/05-Golfgladje-och-gladjegolf-lvnbdx.mp3,05-Golfgladje-och-gladjegolf-lvnbdx.mp3,,,"”Golfglädje och glädjegolf” från Mental träning golf av Lars-Eric Uneståhl. Spår 5. Genre: Alternativ musik.","Golfglädje och glädjegolf"
1784,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-Problemlosning-och-attitydtraning-yczhn4.mp3,/woocommerce_uploads/2024/02/04-Problemlosning-och-attitydtraning-yczhn4.mp3,04-Problemlosning-och-attitydtraning-yczhn4.mp3,,,"”Problemlösning och attitydträning” från Mental träning golf av Lars-Eric Uneståhl. Spår 4. Genre: Alternativ musik.","Problemlösning och attitydträning"
1783,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-Koncentrationstraning-4sbfnp.mp3,/woocommerce_uploads/2024/02/03-Koncentrationstraning-4sbfnp.mp3,03-Koncentrationstraning-4sbfnp.mp3,,,"”Koncentrationsträning” från Mental träning golf av Lars-Eric Uneståhl. Spår 3. Genre: Alternativ musik.",Koncentrationsträning
1782,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Forberedelse-for-ett-traningspass-hmzyxa.mp3,/woocommerce_uploads/2024/02/02-Forberedelse-for-ett-traningspass-hmzyxa.mp3,02-Forberedelse-for-ett-traningspass-hmzyxa.mp3,,,"”Förberedelse för ett träningspass” från Mental träning golf av Lars-Eric Uneståhl. Spår 2. Genre: Alternativ musik.","Förberedelse för ett träningspass"
1781,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Malsattningar-och-malbilder-ragga4.mp3,/woocommerce_uploads/2024/02/01-Malsattningar-och-malbilder-ragga4.mp3,01-Malsattningar-och-malbilder-ragga4.mp3,,,"”Målsättningar och målbilder” från Mental träning golf av Lars-Eric Uneståhl. Spår 1. Genre: Alternativ musik.","Målsättningar och målbilder"
1780,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/05-vila-och-somn-ukhcuw.mp3,/woocommerce_uploads/2024/02/05-vila-och-somn-ukhcuw.mp3,05-vila-och-somn-ukhcuw.mp3,,,"”vila och somn” från mental träning för seniorer av lu. Spår 5. Genre: Alternativ musik.","vila och somn"
1779,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-senioraldern-ibycms.mp3,/woocommerce_uploads/2024/02/04-senioraldern-ibycms.mp3,04-senioraldern-ibycms.mp3,,,"”senioråldern” från mental träning för seniorer av lu. Spår 4. Genre: Alternativ musik.",senioråldern
1778,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-sjalvfortroende-v7jdqz.mp3,/woocommerce_uploads/2024/02/03-sjalvfortroende-v7jdqz.mp3,03-sjalvfortroende-v7jdqz.mp3,,,"”självförtroende” från mental träning för seniorer av lu. Spår 3. Genre: Alternativ musik.",självförtroende
1777,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-det-mentala-rummet-wnqwdq.mp3,/woocommerce_uploads/2024/02/02-det-mentala-rummet-wnqwdq.mp3,02-det-mentala-rummet-wnqwdq.mp3,,,"”det mentala rummet” från mental träning för seniorer av lu. Spår 2. Genre: Alternativ musik.","det mentala rummet"
1776,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Muskular-avslappning-x9y07h.mp3,/woocommerce_uploads/2024/02/01-Muskular-avslappning-x9y07h.mp3,01-Muskular-avslappning-x9y07h.mp3,,,"”Muskulär avslappning” från mental träning för seniorer av lu. Spår 1. Genre: Alternativ musik.","Muskulär avslappning"
1775,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/10-Sjalvkontroll-8oe5d7.mp3,/woocommerce_uploads/2024/02/10-Sjalvkontroll-8oe5d7.mp3,10-Sjalvkontroll-8oe5d7.mp3,,,"”Självkontroll” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 10. Genre: Alternativ musik.",Självkontroll
1774,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/09-Attitydtraning-lfeqn3.mp3,/woocommerce_uploads/2024/02/09-Attitydtraning-lfeqn3.mp3,09-Attitydtraning-lfeqn3.mp3,,,"”Attitydträning” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 9. Genre: Alternativ musik.",Attitydträning
1773,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/08-Gladje-7dmi6f.mp3,/woocommerce_uploads/2024/02/08-Gladje-7dmi6f.mp3,08-Gladje-7dmi6f.mp3,,,"”Glädje” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 8. Genre: Alternativ musik.",Glädje
1772,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/07-Kreativitet-md8ru3.mp3,/woocommerce_uploads/2024/02/07-Kreativitet-md8ru3.mp3,07-Kreativitet-md8ru3.mp3,,,"”Kreativitet” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 7. Genre: Alternativ musik.",Kreativitet
1771,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/06-Motivationstraning-pipzyo.mp3,/woocommerce_uploads/2024/02/06-Motivationstraning-pipzyo.mp3,06-Motivationstraning-pipzyo.mp3,,,"”Motivationsträning” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 6. Genre: Alternativ musik.",Motivationsträning
1770,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/05-Koncentrationstraning-twmliz.mp3,/woocommerce_uploads/2024/02/05-Koncentrationstraning-twmliz.mp3,05-Koncentrationstraning-twmliz.mp3,,,"”Koncentrationsträning” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 5. Genre: Alternativ musik.",Koncentrationsträning
1769,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-Lugn-wt22as.mp3,/woocommerce_uploads/2024/02/04-Lugn-wt22as.mp3,04-Lugn-wt22as.mp3,,,"”Lugn” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 4. Genre: Alternativ musik.",Lugn
1768,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-Sjalvfortroendetraning-nfpldn.mp3,/woocommerce_uploads/2024/02/03-Sjalvfortroendetraning-nfpldn.mp3,03-Sjalvfortroendetraning-nfpldn.mp3,,,"”Självförtroendeträning” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 3. Genre: Alternativ musik.",Självförtroendeträning
1767,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Mentaltraning-2-gmqfjj.mp3,/woocommerce_uploads/2024/02/02-Mentaltraning-2-gmqfjj.mp3,02-Mentaltraning-2-gmqfjj.mp3,,,"”Mentalträning 2” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 2. Genre: Alternativ musik.","Mentalträning 2"
1766,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Mentaltraning-1-t5dszh.mp3,/woocommerce_uploads/2024/02/01-Mentaltraning-1-t5dszh.mp3,01-Mentaltraning-1-t5dszh.mp3,,,"”Mentalträning 1” från Mentalträning för barn &amp; ungdom av Fil.Dr Lars-Eric Uneståhl. Spår 1. Genre: Alternativ musik.","Mentalträning 1"
1765,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Meditation-heujro.mp3,/woocommerce_uploads/2024/02/01-Meditation-heujro.mp3,01-Meditation-heujro.mp3,,,"”Meditation” från Mental styrketräning av Lars-Eric Uneståhl. Spår 1. Genre: New Age.",Meditation
1764,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/07-Idrotts-och-livsgladje-5vpzvd.mp3,/woocommerce_uploads/2024/02/07-Idrotts-och-livsgladje-5vpzvd.mp3,07-Idrotts-och-livsgladje-5vpzvd.mp3,,,"”Idrotts- och livsglädje” från Mental styrketräning av Lars-Eric Uneståhl. Spår 7. Genre: New Age.","Idrotts- och livsglädje"
1763,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/06-Optimism-p8liox.mp3,/woocommerce_uploads/2024/02/06-Optimism-p8liox.mp3,06-Optimism-p8liox.mp3,,,"”Optimism” från Mental styrketräning av Lars-Eric Uneståhl. Spår 6. Genre: New Age.",Optimism
1762,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/05-Idrottskvalitet-kevjhr.mp3,/woocommerce_uploads/2024/02/05-Idrottskvalitet-kevjhr.mp3,05-Idrottskvalitet-kevjhr.mp3,,,"”Idrottskvalitet” från Mental styrketräning av Lars-Eric Uneståhl. Spår 5. Genre: New Age.",Idrottskvalitet
1761,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-Attitydtraning-av5857.mp3,/woocommerce_uploads/2024/02/04-Attitydtraning-av5857.mp3,04-Attitydtraning-av5857.mp3,,,"”Attitydträning” från Mental styrketräning av Lars-Eric Uneståhl. Spår 4. Genre: New Age.",Attitydträning
1760,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-Storningstraning-tn54oy.mp3,/woocommerce_uploads/2024/02/03-Storningstraning-tn54oy.mp3,03-Storningstraning-tn54oy.mp3,,,"”Störningsträning” från Mental styrketräning av Lars-Eric Uneståhl. Spår 3. Genre: New Age.",Störningsträning
1759,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Triggerkoncentration-wmpr49.mp3,/woocommerce_uploads/2024/02/02-Triggerkoncentration-wmpr49.mp3,02-Triggerkoncentration-wmpr49.mp3,,,"”Triggerkoncentration” från Mental styrketräning av Lars-Eric Uneståhl. Spår 2. Genre: New Age.",Triggerkoncentration
1758,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-Mental-avslappning-2-h96ws9.mp3,/woocommerce_uploads/2024/02/04-Mental-avslappning-2-h96ws9.mp3,04-Mental-avslappning-2-h96ws9.mp3,,,"”Målbildsträning” från Avspänning av Fil. Dir. Lars-Eric Uneståhl. Spår 4. Genre: Diverse.",Målbildsträning
1757,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-Mental-avslappning-1-z0wqfi.mp3,/woocommerce_uploads/2024/02/03-Mental-avslappning-1-z0wqfi.mp3,03-Mental-avslappning-1-z0wqfi.mp3,,,"”Självbildsträning” från Avspänning av Fil. Dir. Lars-Eric Uneståhl. Spår 3. Genre: Diverse.",Självbildsträning
1756,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Muskular-avslappning-2-ieqtjs.mp3,/woocommerce_uploads/2024/02/02-Muskular-avslappning-2-ieqtjs.mp3,02-Muskular-avslappning-2-ieqtjs.mp3,,,"”Mental avslappning” från Avspänning av Fil. Dir. Lars-Eric Uneståhl. Spår 2. Genre: Diverse.","Mental avslappning"
1755,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Muskular-avslappning-1-q7eft5.mp3,/woocommerce_uploads/2024/02/01-Muskular-avslappning-1-q7eft5.mp3,01-Muskular-avslappning-1-q7eft5.mp3,,,"”Muskulär avslappning” från Avspänning av Fil. Dir. Lars-Eric Uneståhl. Spår 1. Genre: Diverse.","Muskulär avslappning"
1754,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/3.-De-tuffa-malbilderna-2-osajyf.mp3,/woocommerce_uploads/2024/02/3.-De-tuffa-malbilderna-2-osajyf.mp3,3.-De-tuffa-malbilderna-2-osajyf.mp3,,,"”Spår 3” från Okänt album (2013-01-17 10:36:48). Spår 3.","Spår 3"
1753,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/2.-De-tuffa-malbilderna-1-fhew5o.mp3,/woocommerce_uploads/2024/02/2.-De-tuffa-malbilderna-1-fhew5o.mp3,2.-De-tuffa-malbilderna-1-fhew5o.mp3,,,"”Spår 2” från Okänt album (2013-01-17 10:36:48). Spår 2.","Spår 2"
1752,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/1.Den-tuffa-sjalvbilden-ixc4lz.mp3,/woocommerce_uploads/2024/02/1.Den-tuffa-sjalvbilden-ixc4lz.mp3,1.Den-tuffa-sjalvbilden-ixc4lz.mp3,,,"”Spår 1” från Okänt album (2013-01-17 10:36:48). Spår 1.","Spår 1"
1751,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Omedveten-narvaro-med-musik-1wbrfz.mp3,/woocommerce_uploads/2024/02/02-Omedveten-narvaro-med-musik-1wbrfz.mp3,02-Omedveten-narvaro-med-musik-1wbrfz.mp3,,,"”Omedveten närvaro med musik” från Omedveten närvaro av Elene Uneståhl. Spår 2. Genre: New Age.","Omedveten närvaro med musik"
1750,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Omedveten-narvaro-za6big.mp3,/woocommerce_uploads/2024/02/01-Omedveten-narvaro-za6big.mp3,01-Omedveten-narvaro-za6big.mp3,,,"”Omedveten närvaro” från Omedveten närvaro av Elene Uneståhl. Spår 1. Genre: New Age.","Omedveten närvaro"
1744,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/05-Malbildsstyrning-xe8u0v.mp3,/woocommerce_uploads/2024/02/05-Malbildsstyrning-xe8u0v.mp3,05-Malbildsstyrning-xe8u0v.mp3,,,"”Målbildsstyrning” från Självbilds- och Målbildsträning av Lars-Eric Uneståhl. Spår 5. Genre: Personligutveckling.",Målbildsstyrning
1743,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-Ideomotorisk-traning-3mcsul.mp3,/woocommerce_uploads/2024/02/04-Ideomotorisk-traning-3mcsul.mp3,04-Ideomotorisk-traning-3mcsul.mp3,,,"”Ideomotorisk träning” från Självbilds- och Målbildsträning av Lars-Eric Uneståhl. Spår 4. Genre: Personligutveckling.","Ideomotorisk träning"
1742,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-Malprogrammering-u92zcg.mp3,/woocommerce_uploads/2024/02/03-Malprogrammering-u92zcg.mp3,03-Malprogrammering-u92zcg.mp3,,,"”Målprogrammering” från Självbilds- och Målbildsträning av Lars-Eric Uneståhl. Spår 3. Genre: Personligutveckling.",Målprogrammering
1741,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Jagstyrketraning-bospqe.mp3,/woocommerce_uploads/2024/02/02-Jagstyrketraning-bospqe.mp3,02-Jagstyrketraning-bospqe.mp3,,,"”Jagstyrketräning” från Självbilds- och Målbildsträning av Lars-Eric Uneståhl. Spår 2. Genre: Personligutveckling.",Jagstyrketräning
1740,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Sjalvfortroendetraning-o5tzar.mp3,/woocommerce_uploads/2024/02/01-Sjalvfortroendetraning-o5tzar.mp3,01-Sjalvfortroendetraning-o5tzar.mp3,,,"”Självförtroendeträning” från Självbilds- och Målbildsträning av Lars-Eric Uneståhl. Spår 1. Genre: Personligutveckling.",Självförtroendeträning
1733,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/04-Spar-04-2-ixs2qd.mp3,/woocommerce_uploads/2024/02/04-Spar-04-2-ixs2qd.mp3,04-Spar-04-2-ixs2qd.mp3,,,"”Spår 04”. Spår 4.","Spår 04"
1732,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/03-Spar-03-3-iuljtu.mp3,/woocommerce_uploads/2024/02/03-Spar-03-3-iuljtu.mp3,03-Spar-03-3-iuljtu.mp3,,,"”Spår 03”. Spår 3.","Spår 03"
1731,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/02-Spar-02-3-umztwd.mp3,/woocommerce_uploads/2024/02/02-Spar-02-3-umztwd.mp3,02-Spar-02-3-umztwd.mp3,,,"”Spår 02”. Spår 2.","Spår 02"
1730,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Spar-01-5-zb1e3w.mp3,/woocommerce_uploads/2024/02/01-Spar-01-5-zb1e3w.mp3,01-Spar-01-5-zb1e3w.mp3,,,"”Spår 01”. Spår 1.","Spår 01"
1722,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/04-program-2.mp3,/2024/02/04-program-2.mp3,04-program-2.mp3,,,"”program 2” från sluta röka av lu. Spår 4. Genre: Alternativ musik.","program 2"
1721,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/03-program-1.mp3,/2024/02/03-program-1.mp3,03-program-1.mp3,,,"”program 1” från sluta röka av lu. Spår 3. Genre: Alternativ musik.","program 1"
1720,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/02-forts-sluta-roka.mp3,/2024/02/02-forts-sluta-roka.mp3,02-forts-sluta-roka.mp3,,,"”forts sluta röka” från sluta röka av lu. Spår 2. Genre: Alternativ musik.","forts sluta röka"
1719,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/01-sluta-roka.mp3,/2024/02/01-sluta-roka.mp3,01-sluta-roka.mp3,,,"”sluta röka” från sluta röka av lu. Spår 1. Genre: Alternativ musik.","sluta röka"
1718,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/05-Avslappningsmusik.mp3,/2024/02/05-Avslappningsmusik.mp3,05-Avslappningsmusik.mp3,,,"”Avslappningsmusik” från Mödravårdsträning av Uneståhl. Spår 5. Genre: Okänd genre.",Avslappningsmusik
1717,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/04-Forlossningsforberedelser.mp3,/2024/02/04-Forlossningsforberedelser.mp3,04-Forlossningsforberedelser.mp3,,,"”Förlossningsförberedelser” från Mödravårdsträning av Uneståhl. Spår 4.",Förlossningsförberedelser
1716,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/03-Den-positiva-amningen.mp3,/2024/02/03-Den-positiva-amningen.mp3,03-Den-positiva-amningen.mp3,,,"”Den positiva amningen” från Mödravårdsträning av Uneståhl. Spår 3.","Den positiva amningen"
1715,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/02-Barnet-Din-baste-van.mp3,/2024/02/02-Barnet-Din-baste-van.mp3,02-Barnet-Din-baste-van.mp3,,,"”Barnet - Din bäste vän” från Mödravårdsträning av Uneståhl. Spår 2.","Barnet - Din bäste vän"
1714,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/01-En-bra-start-1.mp3,/2024/02/01-En-bra-start-1.mp3,01-En-bra-start-1.mp3,,,"”En bra start” från Mödravårdsträning av Uneståhl. Spår 1. Genre: Okänd genre.","En bra start"
1713,https://xn--mentaltrning-ncb.nu/wp-content/uploads/2024/02/01-En-bra-start.mp3,/2024/02/01-En-bra-start.mp3,01-En-bra-start.mp3,,,"”En bra start” från Mödravårdsträning av Uneståhl. Spår 1. Genre: Okänd genre.","En bra start"
1707,https://xn--mentaltrning-ncb.nu/wp-content/uploads/woocommerce_uploads/2024/02/01-Magandning-1-skzz32.mp3,/woocommerce_uploads/2024/02/01-Magandning-1-skzz32.mp3,01-Magandning-1-skzz32.mp3,,,"”Spår 1” från Mindfulness cd 2. Spår 1.","Spår 1"
